sample_accession,A0A075B6H9,A0A075B6I0,A0A075B6I9,A0A075B6K4,A0A0B4J1U7,A0A0B4J1V0,A0A0B4J1V2,A0A0C4DH27,A0A0U1RRE5,A0A0U1RRL7,A0A1B0GTU1,A0A3B3IS91,A0AV96,A0AVF1,A0AVT1,A0FGR8,A0M8Q6,A0MZ66,A0PJW8,A1A5D9,A1KZ92,A1L020,A1L0T0,A1L170,A1L390,A1X283,A1Z1Q3,A2A288,A2A2Y4,A2PYH4,A2RRP1,A2RTX5,A2RTY3,A2RU67,A2RUC4,A2RUS2,A2VDF0,A2VDJ0,A3KMH1,A3KN83,A4D0S4,A4D161,A4D1E9,A4D1P6,A4D1S0,A4D1S5,A4D2P6,A4FU49,A5D8V6,A5YKK6,A6NC98,A6NCS6,A6ND36,A6NDB9,A6NDG6,A6NDU8,A6NE01,A6NE02,A6NED2,A6NEL2,A6NFI3,A6NGN9,A6NHL2,A6NHQ2,A6NHR9,A6NHT5,A6NI56,A6NIH7,A6NJ78,A6NK58,A6NKC9,A6NKD9,A6NKF1,A6NKG5,A6NNB3,A6QL63,A6ZKI3,A7KAX9,A7MBM2,A8K2U0,A8K7I4,A8MT69,A8MTJ3,A8MVW0,A8MW92,A8MWV9,A8MXV4,A8MYA2,A8MYZ6,B0I1T2,B0YJ81,B1AK53,B1ANS9,B2RUZ4,B7Z8K6,B7ZAP0,C9J069,C9JI98,C9JLW8,CONTAMINANT_A2A4G1
PXD030304-Sample-130,,,,,,,,,5.9609167253833855,,,,,4.950947593498566,6.057852020864274,5.789593276834013,,5.890144262673359,,,,5.888825443099528,5.912433411106511,5.824786817356059,4.8599444145359305,5.311586940457528,,5.0420391419621335,,4.886435964208271,,4.9273805022727855,,5.618992642399817,5.224761419214996,,,,5.496125012759905,5.3107849684250095,4.623576196521589,5.400457507216565,5.724298543971774,5.417065682198634,,,,5.338461755156781,6.133021789445344,5.754221281618608,4.619190030810899,,,,5.747063092394487,5.275604680939979,4.912291517327246,,,5.286609594449834,4.924828691110834,,5.286144462406978,5.297307538298831,6.062805688330175,,5.520421132041712,6.286895909113923,5.1421928978745575,5.506835602873476,,,5.250582085971261,4.72294793920061,,4.818592876938641,5.94011599777218,4.854101786309447,,,5.224052910438654,5.97421475577995,,5.377643667942076,5.415893881652514,,6.172223839088782,,,,,5.0778006802846285,5.0964933457276524,,,5.3195410456708725,,5.822628167062456,6.389162600226388,5.091370054783276
PXD030304-Sample-131,,,,,,,,,5.970414628847682,,,,5.901508818864966,,6.055680699369432,5.579250457446318,,6.325953270837715,,,,5.771927858682615,5.728361730726753,,4.829416131426095,5.394491852195372,5.77978864339977,,,4.582656687593792,,,,5.61475739308099,5.2471832302617365,,,,4.486389596207705,5.179465282747757,,5.457864420293424,5.13035883025252,5.24386577426373,5.280770612097384,,,5.3945780077690815,6.056417819976996,5.651199178752301,4.947459547329013,,,,5.75447884825507,5.578370924999452,4.954495988350097,,5.232250161721439,5.332848034908141,5.228717227809671,,5.259499975643524,5.2816266919298105,6.091671441463966,5.283953634880135,5.473371410220712,5.955276491816619,,5.5152126002654684,,5.271666713925936,5.263086563279986,,,,5.62407432621302,4.533590141153989,,,,5.988887156438541,,5.062127122156996,5.1340348244927405,,6.106339945332206,5.097590064102711,,5.13547264393385,,5.590326005789441,4.800854238005549,,,5.624134953080076,,,6.549176978510156,
PXD030304-Sample-132,,,,,,,,,6.258258602770981,5.887620600429544,5.175851124618635,,5.786505288671778,4.933435003235577,6.240083434836815,6.099720138616964,,6.105021675220291,5.664529254747392,5.097433458179352,,5.250089755078781,6.114966366048581,5.52799132209147,,4.866810658222308,5.790912115618731,5.015379817698508,,5.035308955427098,5.152806081307009,,5.011655267361164,5.429790532505218,5.522475631064835,,,,5.072279828941357,4.997782692832804,4.602279200995127,5.713755410683151,5.579650104475607,5.38000809874976,,,,5.05184368511829,6.011247996553221,5.6392249311199,4.618677390111473,,,,6.109810837994212,5.259641175070474,4.972939880094849,,,5.054100204282702,5.229527100733173,,5.2079050118679815,,5.971914836638313,5.275668948131722,5.361587134764541,6.171237312691833,,,,5.260319040308187,,,,,5.919642281345326,4.852008413949845,4.744253020373269,,,5.960562202371885,,,5.127040762140837,,6.223613881682926,5.089187742459556,,4.7747747497685005,,5.582795454320027,4.771991001187375,,,5.332549527352239,4.918256723289605,5.830706719839591,6.444769758760852,5.079029280970639
PXD030304-Sample-133,,,,,,,,,,6.206626589357138,5.350402114489762,,,,5.974536075918571,6.220570762581489,,5.609330960494315,,,,,6.391999302973702,,4.805100791717219,5.765884360161927,,,,4.567997679270119,5.14601363358786,,,5.410762114956033,5.518829907821975,,,,5.837263313776554,,,,5.945366284761609,5.375371306884196,,,,,6.061515695998978,5.49965042761826,,,,,6.249736229371214,,,,,4.939223938574813,4.905309159934912,,5.1522946180220695,5.326731811958211,5.89535198162583,,5.459416246283771,,5.602447837777974,,,,5.536354783729763,,,,5.585604711418812,4.648533191404064,,,,,,,,,6.1487698970993145,,,,,,,,,5.301199843520083,,,6.431531784795565,5.038593628304531
PXD030304-Sample-1336,,,,,,,,,,,,,,,6.137007386004095,5.830688908022616,,,,,,,6.337950650322465,5.520923496950889,,,,5.043498978370951,5.140982057520372,4.572308144615021,5.476317952647444,,,,5.244597383561116,,,,5.725339394299024,5.182168433228514,4.597981212254062,,5.73385476312009,5.226852125926893,,5.393630584021051,,,,5.771636707621645,5.635962805464431,,,,5.974900062811862,,4.930814514394431,,,5.014913214654312,4.929559891449384,,5.181094721901638,5.357100504281605,6.062263862593772,,5.483142444775265,5.482748503798651,,,,,,,,,,4.566084285853,,,,5.663993616201404,,,4.802334978613819,,6.279797332063832,5.407290872042165,,6.491013458028348,5.640936875608636,,,6.36126479403679,,5.341359406512672,5.253752027612476,,6.39532998510197,
PXD030304-Sample-1337,,,5.843549160858465,,,,,,5.847764102305643,5.850615307465937,4.834646534584024,,,,6.047586388932956,6.11974077071954,,6.054578964394211,,,,5.589028910748998,6.274348856802081,5.460603538754536,5.26359185192481,5.6496434950856695,,,,4.499161193335031,5.317165748840185,,,5.555022589279859,5.485918086183981,,,4.617416587407544,5.939235309114486,5.250236965067132,,,5.973010154570578,5.165370023436316,,,,4.9547973596198105,5.950111208644405,5.862776994321957,,,5.134153991564858,4.993977260264904,6.16330668353997,5.520660149738041,4.829181158087533,,5.475110235658536,4.92591856081706,,,5.143695227313566,5.331065288238081,6.084027581689541,5.233248908256393,5.1999194474782255,,5.696252242468214,,,5.213720998678826,5.19813119767105,4.685994762401287,,,5.574768960792856,4.509658699387694,,,,5.921558133786693,,,,,6.20678783690708,5.342581421481758,,,5.548944090164086,,4.730514499030299,,,5.266501725577619,4.9567986354067095,,5.911059554933852,4.99980494117224
PXD030304-Sample-1338,,,,,,,,,,,,,5.876252835088832,,5.7913590948605895,5.903014301352399,,5.612589251297621,,,,5.340148088627503,6.387201630380001,,,4.930374994957898,,,,4.647215234164178,5.504728091365303,,,,,,,,5.9099221959639126,,,,5.503714911056675,5.2953135210328055,,5.452490185816846,,5.091469933783268,6.060143673659393,5.625593412679199,,5.493371027793415,,5.965060519761778,5.634672067603118,,4.949232751877411,5.308068511440926,,5.142567193462994,,,,5.411710070234786,6.137834236093699,,5.479793449495984,,5.702856036072637,,,,,4.815533028292671,,,5.678490329888944,,,,,5.745980752781076,,5.435171109243215,4.879517103421685,,,,,,,,5.164731060119236,6.408748796338488,,5.421247313658947,5.3513005587060745,,6.359172850165592,
PXD030304-Sample-1339,,,,,,,,,,,,,5.977358580254816,,6.230294889558645,5.541337263719302,,6.146451218795489,,,,5.143680906195329,6.252498249426444,5.485946691176119,5.291102970486039,4.84324200465919,,,,4.839200292996478,5.144804897817596,,,,5.512051353054714,4.723894190203415,,,5.773002446883808,4.699950290409592,,,5.875644408694157,5.383734952033802,,5.329908577285083,,,5.628728120443824,5.869376504973985,,6.266421603811155,5.238027317358159,,6.161743310618226,,4.8722079817171,,,,5.2193052273175775,5.342285765017087,5.177831632240783,5.287284367428779,5.877141447916355,5.292644641086383,5.3440144088106685,5.7704878631515735,5.603321134113076,,,,,,,,5.58499789727159,4.576438504400492,,,,,,5.346644528387393,,,5.778926206099799,,,4.763096741079342,,5.411622299785375,,6.01325850767099,,5.302138319375032,5.381197531662292,5.798964457481802,6.271712502506194,5.065859558341927
PXD030304-Sample-134,,,,,,,,,5.804689517709367,5.808162914804656,,,5.391422992375415,,5.859017150240803,6.066890096299512,,6.177012554368546,,,,5.068399334977648,6.348484508055636,,,6.170040821726016,5.166859848945193,,,4.481749307684044,5.515285755733188,,,,5.435282396978726,4.618449114060232,,,5.639188196897204,4.906353747403851,,5.2845633694777225,5.623721962932383,5.591370649475692,,,,4.953705147692686,6.007490833314344,5.717365489925988,,5.283412592487872,4.781510947049807,,6.253764900400231,5.4736386971145325,4.825476357486504,,5.119702236832051,,4.817672827936713,,5.3665493911232325,5.6718074099366325,6.087941088163758,,5.445297655476749,5.973482493334307,5.04247650159054,,,,,,,,5.503365492849215,4.759147582202975,,,,5.870276188052244,,,,,6.175615536906298,4.984746636903924,,5.182455105838591,,,4.705857875651272,,,5.201411067227578,5.194986614727142,,6.355906295770717,
PXD030304-Sample-1340,,,,,,5.669198303286451,,,,,,,,,5.949137724164476,5.482741297236237,,5.418995407220774,,,,,6.0327937509541805,,4.841295793517044,5.455865642734845,,,5.132388760556657,4.585649589206136,5.473254789438035,,5.020497411963599,5.131682508333316,5.259472173097174,,,,5.696980862109483,4.706337597274396,,,5.823345547993969,,,,,5.030266675874582,6.106063066483948,5.751230873458738,,,4.907352017489433,,5.8800682880262025,,4.906513204081924,,,5.3021705997161686,,,5.208933197259905,5.285650110910193,5.803611100654793,,5.192923204115978,5.483234982317859,5.627221790010558,,,5.285999169083837,5.254232827171288,,,,5.607974370640485,4.575169779704029,,,,5.679529627461828,,,,,5.924731119952327,5.0976266542974455,,,,,5.105758639297589,,,5.323708148921594,5.348058301549614,,6.52477128092649,5.067944660036414
PXD030304-Sample-1341,,,,5.909813662613556,,,5.733046150162,,,,,,,,5.917138581898666,5.77510299765382,,5.416561445691577,,,,5.667395472723124,6.404941893920533,,5.326650148479466,5.960986444575424,,,,4.572691923626773,5.181874501069895,,5.0246669911148905,5.138542223064612,,,,,5.537781185504292,,,,5.6045734757094205,4.927688857749719,,,4.798533624061742,5.035572739231825,5.9997927652861485,5.653785254679284,,,,5.033124648321174,6.283230099636583,,4.923276374018553,,,5.296281839653132,4.930080790332831,,5.193843764194583,,5.857412607346315,5.303664020025278,5.474867707472662,5.780726993641287,5.147851597931464,,,5.758842162610885,5.255555986351513,,,,5.612639931544555,4.584158613520806,,4.708619755057845,,5.970418171987775,,5.064199234403961,4.804776909473789,,5.803859172006173,6.040673217275117,,,,,5.108311340331828,,,5.332335946080151,5.4674740172023935,,5.688882521851968,
PXD030304-Sample-1342,,,,,,,,,,,,,,,6.019970337494858,5.914060472809716,,5.874492569315156,,,,5.505882250780127,5.5869608955780885,5.498166060449594,,5.5377907981556,,5.804990065908684,5.134297405332688,4.5573564906945805,5.242076168181755,,,,5.227999677058291,,,,5.558929387571874,4.690251797306514,,,5.587406778841569,5.689994615445969,,,,5.03654621258323,5.946175949788661,5.698455277818125,5.579617775514,,,,6.224795792948127,,4.950997412185567,,,5.345029251625596,,,5.211173564098477,5.2825569701465005,6.002053330304944,,5.423239255103627,5.754321580972531,,,,,,,,,5.589259327103602,4.549333471391098,,,5.188693469004226,5.646177026170808,,5.068832619862959,5.277061776909176,,5.6073838793307385,,,6.516821883165864,,,,,,5.317564970496018,4.815300777828156,,6.201293907821665,
PXD030304-Sample-1343,,,,,,,,,,,,,,,6.085974677551228,6.091678105960959,,5.43403917040343,,,,,6.237512397086961,,,5.077196812067258,,,,4.940512252803251,5.146761612010172,,,,,4.920618809409047,,,5.6514601833125,5.396867520740241,,5.625304064612625,5.915526555700158,,,,,5.523799126129572,6.014752235439325,5.931120329147157,5.108712389309419,5.603996403793786,,,5.789606594405979,,4.823518168954093,,,5.198932699939531,,,,5.480774747276082,6.275777953911103,,5.59761253505277,,,,,,,,,,,4.801291848302616,,,,5.864222162771789,,,,,5.997709272186458,,,6.408594653220145,,,4.977312528942387,,,5.529390250422493,,,6.174745024913334,
PXD030304-Sample-1344,,,,,,,,,,6.189031737904472,4.853067187218296,,,,5.633938160455117,5.837561842152874,,5.376569415687669,,,,5.136159927036105,6.248425048965709,,,5.514481562369143,,,,5.019883078330239,5.483888152475269,,4.990802141177584,,5.203537783092738,4.696011468567641,,,5.167403849338614,,,,5.931974736708939,4.951073906978024,,,,4.995013977313495,6.098216154047137,5.72904124782464,,,,,5.716408309066235,,4.628466948841887,,,4.939775475747689,,,5.153009860035734,,5.973481679202422,,5.339593671431927,5.7431234900584425,5.730328484603459,,,5.239367846585968,,,,,5.594725391615885,4.820425154124487,,,4.858623241780155,5.938049983671922,,5.339521483393167,5.085842668319212,,5.883766059929215,,,,,,,,,5.304410190199339,,,6.499684412803254,
PXD030304-Sample-1345,,,,,,,,,,6.174605907566852,,,,,6.042315031069676,5.802667812121301,,5.943789445834209,,,,5.433298196671689,6.210365402110609,,,5.950077664267966,,,,5.016882543452881,5.43954307657636,,,5.094901766078337,5.199605437599143,,,,5.941220950987237,4.97237204311984,,5.362199777394412,5.790902187302539,5.593249960531586,,,4.787058919470411,4.999818878183474,5.978427099563673,5.6128764296082485,,,,,6.3525694819199305,5.547560691541591,4.556102861139733,,,,4.8944822133620205,,5.189923471178493,5.289765155937063,5.956759431950249,,5.549733597151885,6.044464828884692,5.602087640952002,,,,,,,,5.582162814724248,4.817040486907762,,,4.852976606292592,5.64608253200349,,,,,5.8916822206037205,,,4.753139360514138,,,,,,5.284551224843834,4.829599830480928,,6.123363766823793,5.029229199854889
PXD030304-Sample-1346,,,,,,,,,,6.295683260117512,4.971003341181191,,5.891078847823315,,5.69496785630357,6.444354196408127,,5.01107538532288,,,,,6.172297875492336,,5.420845837215474,5.29016531880853,,,,4.658759828945958,5.561086759446352,,,,,,,,5.836373187833074,,,5.478262810651539,5.98660822077885,5.3198329754972535,,,,,6.03881695436909,5.477944343916774,4.700870864678056,,5.286897735937084,,,,5.019622961285396,,,5.082357741049391,5.012223723010084,,5.236032973515669,,6.1325459643561615,,5.442669987193148,,5.229109004783206,,,,,,,,5.687900966780611,4.932746531166182,,,,,,,,,6.418047117674407,,,4.86643376301361,,5.188452190987696,,,,5.407071416358989,5.447191450584009,5.939077109438118,5.749611111974105,
PXD030304-Sample-1347,,,,,,,,,,,,,5.733374585396338,,5.933114145293763,5.786608619576895,,5.946254382679112,,,,5.2359687773666685,6.230211962613944,,5.503800621970959,,,,,4.63440122839252,4.673858855283618,,,,,4.790012370453114,,4.747283391969917,5.971481284953353,5.074655071164958,4.649186940331469,,5.960014272030656,,6.254514463591567,,,,5.921970906827271,5.539496883792028,,5.4735817231864585,4.987236612206873,,5.312583590018747,,5.042538831213407,,,,,,5.246082514159558,,5.916972438850054,,5.414385122625594,5.538738204481144,5.516606174909768,,,,5.312583590018747,,5.739767994523974,,5.665850916780608,4.914073905815346,,,,6.029972113301055,,,4.858444484238494,,6.221699048261046,5.150283124508439,5.416896458101159,5.15277092256806,,,,,,5.3894430886723255,4.929896031238915,5.885712974065365,6.210681565189889,
PXD030304-Sample-1348,,,,,,,,,,6.20756606726992,,,5.488628147470539,,5.94875916348588,5.99297899525132,,4.929358549371138,,,,5.161437291537628,6.167353383254156,,,5.694384384137706,,,5.18652644754956,,5.31892754072464,,,5.428301262120728,5.248250502031655,,,,5.604000019789544,4.700121494495593,,5.401302303571764,5.7202121797709164,4.91196286656759,,5.401715256845754,,,5.824504956569408,5.726272629744446,4.619996118315295,,5.220101779022666,,5.958203160149386,,4.894579480422635,,,,,,5.205933865713306,5.325491630951855,6.1590373439486825,5.273555655985583,5.172039094650878,5.787581462509134,5.443354292447882,,,,5.262417420459363,,,,5.618240763322456,4.59044734676687,,,5.204960030652081,5.969925070601509,,,4.811976215292793,,6.100276484300402,,,5.127880795317871,,,,,,5.323241466823272,,,6.38143429104192,5.075811306419287
PXD030304-Sample-1349,,,,,,,,,,6.304297574735991,,,5.240447788134309,,5.564629150152196,6.473892743294854,,5.74230481344987,,,,5.194755610948264,6.23583499477663,,,5.542925877508687,,,,4.593246182415217,5.455243900639085,,5.056493859615955,5.468001210220046,,,,,6.0244754435902,,,,6.001751941758938,4.941747464487536,5.303568042045417,5.377414612424452,,,5.65257452262342,5.16294322947607,,,,,,,4.916356420186824,,,5.103753888488426,4.959301244674328,,5.165172672768139,5.321637690648163,6.039617777414428,,5.847760266072673,,5.481579947704687,5.535574056654776,,5.304320571273314,,4.741664826757825,,,5.642170376047266,4.605713215719507,,4.73848667080116,,,,,,,6.370073396998602,,,5.312397318684742,,,,,,5.354906463257613,,,5.712164630718355,
